	ID	Predicted Category
4245	12477	Football
4246	5166	Football
4247	10395	Football
4248	6929	Business
4249	7573	Politics
4250	14382	Football
4251	11638	Football
4252	3709	Technology
4253	8546	Business
4254	3841	Football
4255	6214	Football
4256	13564	Football
4257	7145	Politics
4258	14147	Technology
4259	267	Football
4260	719	Technology
4261	4766	Football
4262	15238	Film
4263	14822	Film
4264	4406	Technology
4265	3670	Technology
4266	8606	Politics
4267	3430	Business
4268	771	Politics
4269	3680	Technology
4270	8293	Politics
4271	4842	Football
4272	12467	Football
4273	779	Politics
4274	5058	Football
4275	8613	Politics
4276	3940	Business
4277	2978	Business
4278	6038	Business
4279	11971	Football
4280	9702	Film
4281	1104	Business
4282	5449	Technology
4283	1804	Business
4284	4131	Technology
4285	7911	Politics
4286	12405	Football
4287	6719	Business
4288	14917	Politics
4289	366	Technology
4290	346	Business
4291	12385	Football
4292	15173	Business
4293	1975	Film
4294	13266	Football
4295	1609	Film
4296	441	Business
4297	1728	Politics
4298	10884	Business
4299	11541	Football
4300	9386	Technology
4301	9431	Politics
4302	6919	Film
4303	15105	Football
4304	233	Technology
4305	5625	Film
4306	13515	Football
4307	579	Technology
4308	14827	Business
4309	13920	Technology
4310	2856	Politics
4311	2701	Business
4312	5767	Film
4313	2686	Business
4314	7189	Business
4315	12975	Film
4316	5481	Technology
4317	7766	Politics
4318	1892	Film
4319	12547	Football
4320	11855	Football
4321	12560	Football
4322	13417	Football
4323	15122	Business
4324	7417	Business
4325	11243	Politics
4326	14682	Business
4327	12778	Film
4328	6776	Business
4329	7299	Business
4330	2949	Technology
4331	1070	Politics
4332	8833	Technology
4333	11790	Football
4334	15094	Football
4335	7410	Politics
4336	4360	Technology
4337	6343	Football
4338	157	Technology
4339	11417	Politics
4340	7953	Business
4341	10363	Football
4342	2210	Film
4343	713	Business
4344	11329	Politics
4345	5825	Film
4346	6588	Business
4347	9827	Film
4348	3782	Technology
4349	12353	Football
4350	2488	Politics
4351	13336	Politics
4352	14439	Football
4353	9241	Film
4354	9884	Business
4355	1056	Business
4356	740	Politics
4357	3010	Technology
4358	10002	Football
4359	8703	Business
4360	10796	Business
4361	13686	Football
4362	15067	Football
4363	1236	Politics
4364	10423	Football
4365	11015	Football
4366	5431	Film
4367	411	Film
4368	237	Business
4369	7886	Politics
4370	8099	Business
4371	1798	Business
4372	2976	Technology
4373	13893	Technology
4374	7539	Politics
4375	11699	Football
4376	3862	Politics
4377	9483	Film
4378	897	Politics
4379	9322	Film
4380	1634	Film
4381	5852	Film
4382	15037	Film
4383	3953	Business
4384	12803	Film
4385	6856	Business
4386	13449	Football
4387	1599	Film
4388	10986	Football
4389	9536	Film
4390	11065	Business
4391	2564	Business
4392	11617	Football
4393	7219	Business
4394	11906	Football
4395	2675	Business
4396	11809	Football
4397	9354	Film
4398	5548	Film
4399	13113	Film
4400	14181	Film
4401	4704	Football
4402	10850	Business
4403	12235	Technology
4404	15033	Football
4405	14295	Business
4406	3165	Business
4407	9061	Business
4408	11367	Politics
4409	5141	Football
4410	5259	Technology
4411	10898	Politics
4412	4719	Football
4413	10415	Football
4414	1248	Politics
4415	11891	Football
4416	9963	Politics
4417	10067	Film
4418	13859	Technology
4419	6842	Business
4420	9456	Film
4421	10710	Football
4422	6666	Technology
4423	1210	Business
4424	11714	Football
4425	4433	Football
4426	7847	Politics
4427	4808	Football
4428	7767	Technology
4429	11122	Business
4430	9447	Film
4431	1407	Business
4432	10224	Football
4433	3356	Business
4434	10804	Politics
4435	4379	Film
4436	84	Business
4437	11389	Politics
4438	12921	Film
4439	4102	Politics
4440	4753	Football
4441	13312	Football
4442	7346	Politics
4443	14357	Film
4444	11068	Politics
4445	2631	Politics
4446	3803	Technology
4447	203	Technology
4448	13300	Football
4449	5083	Football
4450	6382	Film
4451	9542	Film
4452	11321	Politics
4453	8631	Politics
4454	15162	Film
4455	13969	Football
4456	3571	Politics
4457	14749	Politics
4458	13295	Football
4459	8381	Film
4460	9674	Film
4461	5695	Film
4462	2802	Politics
4463	9851	Technology
4464	10768	Business
4465	5507	Technology
4466	9493	Film
4467	12143	Football
4468	14042	Football
4469	2110	Film
4470	7481	Politics
4471	7196	Business
4472	12992	Film
4473	13410	Football
4474	12371	Football
4475	6000	Business
4476	5118	Football
4477	10615	Technology
4478	2023	Film
4479	14739	Politics
4480	1465	Technology
4481	7356	Politics
4482	5547	Film
4483	3736	Politics
4484	6560	Film
4485	10233	Football
4486	12390	Football
4487	738	Business
4488	7540	Politics
4489	8566	Business
4490	2630	Politics
4491	9741	Film
4492	3255	Business
4493	13541	Football
4494	10865	Politics
4495	8363	Business
4496	7323	Business
4497	12898	Film
4498	96	Business
4499	13974	Football
4500	8069	Politics
4501	9111	Politics
4502	11383	Politics
4503	13147	Film
4504	8539	Politics
4505	9498	Film
4506	3006	Politics
4507	12741	Film
4508	9773	Politics
4509	1960	Film
4510	11144	Politics
4511	9090	Technology
4512	515	Politics
4513	2843	Politics
4514	7634	Business
4515	1604	Film
4516	2188	Film
4517	1828	Business
4518	826	Politics
4519	3564	Politics
4520	3381	Business
4521	11574	Football
4522	4087	Politics
4523	1689	Politics
4524	5822	Film
4525	15049	Technology
4526	4620	Football
4527	12472	Football
4528	8920	Technology
4529	4941	Football
4530	11608	Football
4531	8267	Business
4532	5529	Film
4533	2176	Business
4534	13314	Football
4535	11330	Politics
4536	10447	Football
4537	12670	Film
4538	13051	Film
4539	9474	Film
4540	12990	Film
4541	1927	Film
4542	10893	Film
4543	9044	Politics
4544	10627	Football
4545	1615	Film
4546	1440	Technology
4547	8700	Business
4548	12937	Film
4549	3	Business
4550	745	Business
4551	5675	Film
4552	6224	Business
4553	8976	Technology
4554	253	Business
4555	5336	Technology
4556	13129	Film
4557	12011	Football
4558	6446	Politics
4559	2914	Politics
4560	8449	Politics
4561	3019	Film
4562	10625	Football
4563	10897	Technology
4564	10558	Football
4565	10001	Politics
4566	5629	Film
4567	3849	Football
4568	10940	Film
4569	5403	Technology
4570	11895	Football
4571	6171	Film
4572	7718	Technology
4573	3342	Business
4574	14687	Politics
4575	10091	Politics
4576	12268	Technology
4577	8469	Business
4578	6779	Business
4579	10690	Football
4580	3104	Business
4581	9189	Politics
4582	13924	Business
4583	3859	Business
4584	4630	Football
4585	731	Technology
4586	5995	Business
4587	878	Business
4588	12683	Politics
4589	11345	Politics
4590	6426	Business
4591	572	Politics
4592	13276	Football
4593	6025	Business
4594	5559	Film
4595	4281	Technology
4596	15199	Football
4597	9305	Politics
4598	8855	Technology
4599	3842	Football
4600	1680	Politics
4601	10200	Football
4602	2854	Politics
4603	5682	Film
4604	5712	Film
4605	6851	Business
4606	12090	Football
4607	5040	Football
4608	770	Politics
4609	14157	Business
4610	15006	Football
4611	14251	Politics
4612	239	Football
4613	8648	Politics
4614	1886	Film
4615	8967	Technology
4616	1810	Film
4617	9115	Business
4618	1504	Film
4619	14229	Politics
4620	5215	Technology
4621	14377	Politics
4622	9209	Film
4623	9606	Film
4624	12981	Film
4625	671	Business
4626	8823	Business
4627	2955	Politics
4628	13565	Football
4629	835	Business
4630	5762	Film
4631	12008	Football
4632	11927	Football
4633	2674	Business
4634	1235	Politics
4635	5400	Technology
4636	5797	Film
4637	13841	Technology
4638	12267	Technology
4639	163	Politics
4640	159	Technology
4641	1459	Technology
4642	9909	Politics
4643	15145	Film
4644	11974	Football
4645	14072	Technology
4646	1187	Politics
4647	638	Business
4648	8503	Politics
4649	14566	Politics
4650	4892	Football
4651	8553	Politics
4652	10672	Football
4653	7610	Politics
4654	9256	Technology
4655	10037	Politics
4656	6199	Technology
4657	11080	Business
4658	5433	Business
4659	5696	Film
4660	6822	Business
4661	1036	Politics
4662	3109	Business
4663	1750	Business
4664	10651	Football
4665	13608	Football
4666	12144	Film
4667	14541	Business
4668	5379	Technology
4669	3998	Football
4670	110	Technology
4671	14098	Business
4672	4876	Football
4673	11081	Business
4674	11719	Football
4675	12031	Football
4676	1672	Politics
4677	8488	Politics
4678	10055	Film
4679	3602	Technology
4680	6182	Technology
4681	2821	Politics
4682	15045	Football
4683	8649	Business
4684	1292	Technology
4685	408	Film
4686	2452	Politics
4687	3214	Business
4688	7927	Business
4689	6519	Film
4690	3216	Business
4691	11657	Football
4692	1034	Business
4693	12707	Film
4694	7250	Football
4695	7628	Politics
4696	1685	Politics
4697	12360	Football
4698	1495	Business
4699	335	Business
4700	12908	Film
4701	10348	Football
4702	7246	Football
4703	2253	Politics
4704	12088	Film
4705	9098	Politics
4706	315	Business
4707	6718	Business
4708	7026	Technology
4709	14563	Technology
4710	6452	Business
4711	5905	Technology
4712	12836	Politics
4713	13350	Football
4714	4249	Technology
4715	10442	Football
4716	14092	Business
4717	10675	Football
4718	8501	Business
4719	14073	Politics
4720	3704	Technology
4721	10879	Business
4722	15059	Football
4723	2988	Business
4724	407	Film
4725	11916	Football
4726	5269	Technology
4727	10778	Business
4728	7859	Politics
4729	12816	Film
4730	11486	Politics
4731	11604	Football
4732	7375	Technology
4733	13862	Technology
4734	13987	Football
4735	9889	Business
4736	10816	Business
4737	4468	Football
4738	12647	Film
4739	7685	Politics
4740	1701	Business
4741	7533	Politics
4742	4264	Technology
4743	11472	Politics
4744	1813	Film
4745	14546	Technology
4746	13642	Football
4747	10750	Football
4748	8161	Business
4749	1938	Film
4750	12613	Politics
4751	10231	Business
4752	14738	Politics
4753	3902	Football
4754	1486	Business
4755	12619	Politics
4756	5369	Technology
4757	12430	Football
4758	6260	Football
4759	3634	Technology
4760	9221	Film
4761	15261	Football
4762	8452	Business
4763	2462	Politics
4764	12081	Football
4765	12527	Football
4766	7607	Politics
4767	5681	Film
4768	15189	Technology
4769	3424	Politics
4770	3351	Business
4771	1565	Film
4772	6195	Technology
4773	516	Politics
4774	1790	Film
4775	10000	Politics
4776	4272	Technology
4777	7017	Football
4778	13501	Football
4779	2258	Politics
4780	12147	Film
4781	13677	Football
4782	10013	Film
4783	1115	Business
4784	4472	Football
4785	1290	Politics
4786	13904	Business
4787	4706	Football
4788	14644	Business
4789	14943	Football
4790	8004	Business
4791	10257	Football
4792	12034	Football
4793	494	Politics
4794	10249	Technology
4795	2761	Politics
4796	5104	Football
4797	11512	Football
4798	6539	Technology
4799	4345	Technology
4800	2293	Politics
4801	82	Business
4802	10240	Business
4803	5516	Film
4804	4942	Football
4805	7379	Business
4806	12103	Film
4807	2254	Politics
4808	15047	Film
4809	6717	Business
4810	2175	Film
4811	9993	Politics
4812	1193	Technology
4813	2143	Film
4814	3116	Business
4815	4909	Football
4816	7378	Film
4817	2987	Technology
4818	1934	Film
4819	2973	Technology
4820	7986	Politics
4821	10354	Football
4822	1195	Business
4823	13454	Football
4824	4094	Technology
4825	6133	Business
4826	6744	Business
4827	14984	Football
4828	7178	Film
4829	3892	Football
4830	6740	Business
4831	12383	Football
4832	3172	Business
4833	1343	Film
4834	6620	Politics
4835	15180	Film
4836	5870	Film
4837	14533	Business
4838	3184	Business
4839	6366	Film
4840	6896	Technology
4841	10693	Business
4842	13732	Football
4843	9452	Politics
4844	5999	Business
4845	5890	Film
4846	12369	Football
4847	672	Business
4848	7959	Business
4849	14784	Business
4850	529	Politics
4851	2285	Politics
4852	6360	Technology
4853	801	Politics
4854	15285	Football
4855	15091	Football
4856	3148	Business
4857	6212	Football
4858	9913	Business
4859	9151	Politics
4860	11317	Politics
4861	8824	Business
4862	807	Politics
4863	9520	Film
4864	13820	Technology
4865	13533	Film
4866	8342	Business
4867	4822	Football
4868	5819	Film
4869	9754	Film
4870	13397	Politics
4871	8772	Business
4872	8525	Business
4873	13891	Technology
4874	868	Politics
4875	12105	Film
4876	5301	Technology
4877	9874	Politics
4878	5408	Technology
4879	2757	Politics
4880	4483	Football
4881	13425	Politics
4882	9842	Film
4883	12481	Football
4884	2412	Politics
4885	4571	Football
4886	12482	Football
4887	9787	Film
4888	10313	Football
4889	8609	Politics
4890	8058	Business
4891	15296	Politics
4892	10534	Football
4893	13489	Football
4894	7433	Business
4895	13326	Football
4896	1028	Business
4897	9273	Politics
4898	4147	Technology
4899	158	Technology
4900	773	Business
4901	13329	Football
4902	12614	Politics
4903	4610	Football
4904	6468	Business
4905	4702	Football
4906	11235	Politics
4907	5741	Film
4908	1234	Politics
4909	8547	Politics
4910	7665	Politics
4911	12086	Film
4912	10154	Film
4913	9338	Film
4914	1068	Business
4915	10333	Football
4916	3943	Football
4917	260	Football
4918	2374	Politics
4919	6668	Politics
4920	6702	Business
4921	4434	Football
4922	8765	Business
4923	9559	Film
4924	4969	Football
4925	5097	Football
4926	12075	Football
4927	13450	Football
4928	12407	Football
4929	12632	Film
4930	6585	Business
4931	11445	Business
4932	13003	Film
4933	1212	Business
4934	14195	Film
4935	13923	Business
4936	716	Business
4937	11066	Politics
4938	10568	Football
4939	6421	Business
4940	5465	Business
4941	7853	Politics
4942	10584	Football
4943	9738	Film
4944	1946	Film
4945	13068	Film
4946	9717	Politics
4947	2057	Politics
4948	11888	Football
4949	9349	Politics
4950	9321	Film
4951	5504	Film
4952	5485	Film
4953	9064	Film
4954	8718	Politics
4955	10640	Politics
4956	11539	Football
4957	7002	Technology
4958	4003	Football
4959	13201	Football
4960	6082	Business
4961	4856	Football
4962	13550	Football
4963	1945	Film
4964	654	Business
4965	5310	Technology
4966	9521	Film
4967	1647	Politics
4968	5116	Football
4969	1560	Film
4970	13898	Business
4971	10488	Football
4972	9135	Business
4973	11690	Football
4974	9054	Film
4975	13115	Film
4976	7635	Politics
4977	3201	Business
4978	8898	Technology
4979	1721	Business
4980	4726	Football
4981	4247	Technology
4982	6531	Film
4983	11626	Football
4984	11686	Football
4985	1894	Film
4986	4917	Football
4987	14778	Film
4988	7080	Technology
4989	11151	Politics
4990	12443	Football
4991	12703	Film
4992	12888	Film
4993	13261	Football
4994	9672	Film
4995	6650	Business
4996	12319	Football
4997	7891	Business
4998	6513	Technology
4999	3097	Politics
5000	9084	Politics
5001	8706	Business
5002	6908	Business
5003	13378	Football
5004	7957	Politics
5005	10927	Film
5006	67	Technology
5007	760	Business
5008	5208	Business
5009	9089	Politics
5010	1107	Business
5011	1742	Business
5012	13805	Business
5013	8514	Business
5014	1877	Film
5015	3423	Politics
5016	9439	Film
5017	4368	Technology
5018	3923	Football
5019	5860	Film
5020	1315	Business
5021	3406	Politics
5022	10687	Business
5023	2252	Politics
5024	6486	Technology
5025	12641	Film
5026	12923	Film
5027	13812	Technology
5028	1553	Film
5029	2421	Politics
5030	9384	Film
5031	4893	Football
5032	1982	Film
5033	8366	Business
5034	8968	Technology
5035	10601	Football
5036	5923	Business
5037	1753	Business
5038	13944	Football
5039	13146	Business
5040	13704	Football
5041	10475	Football
5042	2669	Politics
5043	8252	Business
5044	2195	Film
5045	13988	Politics
5046	5526	Film
5047	1487	Business
5048	6721	Business
5049	2497	Politics
5050	134	Business
5051	14369	Football
5052	7422	Politics
5053	11676	Football
5054	15118	Football
5055	9021	Politics
5056	14894	Politics
5057	13990	Business
5058	7243	Football
5059	3854	Politics
5060	8758	Business
5061	8784	Politics
5062	10743	Football
5063	11370	Politics
5064	5487	Film
5065	8621	Politics
5066	1765	Business
5067	9201	Business
5068	15123	Politics
5069	1871	Film
5070	11401	Politics
5071	12222	Technology
5072	12767	Film
5073	7841	Politics
5074	10441	Football
5075	11432	Politics
5076	7817	Business
5077	15070	Football
5078	7239	Football
5079	13467	Football
5080	14708	Business
5081	1702	Politics
5082	2883	Business
5083	3093	Business
5084	5048	Football
5085	9041	Business
5086	8029	Business
5087	13184	Football
5088	543	Politics
5089	12929	Politics
5090	9222	Film
5091	4763	Football
5092	15293	Football
5093	13624	Football
5094	8676	Business
5095	9661	Film
5096	7311	Business
5097	3413	Business
5098	12636	Politics
5099	7743	Business
5100	5723	Film
5101	8576	Politics
5102	5793	Film
5103	2822	Politics
5104	9626	Film
5105	15213	Football
5106	4202	Technology
5107	6566	Film
5108	644	Technology
5109	2779	Politics
5110	394	Film
5111	3671	Technology
5112	6147	Football
5113	6651	Business
5114	13010	Film
5115	127	Technology
5116	204	Football
5117	4403	Technology
5118	6748	Business
5119	10607	Football
5120	2404	Politics
5121	10218	Football
5122	4657	Football
5123	10836	Politics
5124	6693	Business
5125	4211	Technology
5126	8012	Politics
5127	9165	Film
5128	1640	Film
5129	2336	Politics
5130	6930	Business
5131	9632	Film
5132	14089	Technology
5133	10580	Football
5134	5438	Technology
5135	4541	Football
5136	3047	Business
5137	2038	Film
